mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.14619684219360352,0.00645804572361523,0.00029697418212890623,0.0003650033992387375,gbtree,0.6,1.5,2,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 250}",,,,,,,,1
0.2765658855438232,0.012429141407590856,0.00010089874267578125,0.00020179748535156252,gbtree,0.6,1.5,2,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 500}",,,,,,,,1
0.07738695144653321,0.008974996707976962,0.0004005908966064453,0.0004906279546807821,gbtree,0.6,1.5,5,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100}",,,,,,,,1
0.16544733047485352,0.010834162929677158,0.006106281280517578,0.007480344532263998,gbtree,0.6,1.5,5,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 250}",,,,,,,,1
0.3157567024230957,0.010649054987252491,0.00012555122375488282,0.00025110244750976564,gbtree,0.6,1.5,5,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 500}",,,,,,,,1
0.07986292839050294,0.006590974365130319,0.00015454292297363282,0.00030908584594726565,gbtree,0.6,1.5,5,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100}",,,,,,,,1
0.16909847259521485,0.0037953732326377774,0.0007536888122558593,0.0006764244160601331,gbtree,0.6,1.5,5,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 250}",,,,,,,,1
0.31960349082946776,0.013126541577701318,0.00019998550415039061,0.0003999710083007812,gbtree,0.6,1.5,5,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 500}",,,,,,,,1
0.08299069404602051,0.00448378022426146,0.0003433704376220703,0.0004315226747229802,gbtree,0.6,1.5,5,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100}",,,,,,,,1
0.1707033634185791,0.014081697544790833,0.0035295486450195312,0.005775479515615106,gbtree,0.6,1.5,5,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 250}",,,,,,,,1
