Shared_Markers,k0,k1,k2,Share_allele,Value,Marcadores,Software,Datos,Kinship,File,Hoja,Sheet,Value_range,FAM_Sample_info_id,FAM_Sample_info_rel,VIC_Sample_info_id,VIC_Sample_info_rel,ValueLog10,True_positive
15,0,5,10,25,700000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,022001,F,022001,S,5.845098040014257,2.0
14,1,9,5,19,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,046201,S,029602,F,0.4771212547196624,0.0
15,0,8,7,22,241.16,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-1,1:749,100-999,003202,F,046102,F,2.382305275193315,1.0
15,0,8,7,22,1000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,1000-9999,008202,S,142602,S,3.0,1.0
15,0,6,9,24,37035.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,10000-99999,024701,S,024701,F,4.568612348987614,1.0
15,0,6,9,24,123259.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,134501,S,134501,F,5.090818639978759,1.0
15,0,5,10,25,60000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,10000-99999,018501,S,018501,F,4.778151250383644,2.0
15,0,8,7,22,910592.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,131901,S,131901,F,5.95932383049763,2.0
15,0,8,7,22,80000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,123601,F,123601,S,4.903089986991944,1.0
15,0,8,7,22,2890870.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000000+,109301,S,109301,F,6.461028562251056,2.0
15,0,8,7,22,283300.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,095001,S,095001,F,5.452246574520437,2.0
15,0,6,9,24,306566.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,100000-999999,038801,S,038801,F,5.48652398733775,2.0
14,1,5,9,23,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,0-99,059502,S,023002,S,0.6989700043360189,0.0
15,0,8,7,22,100.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100-999,003201,F,083401,S,2.0,1.0
14,1,10,4,18,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,065402,S,018402,F,0.3010299956639812,0.0
15,0,6,9,24,16959.1,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-30,30:720,10000-99999,095301,S,095301,F,4.229402801021821,1.0
14,1,8,6,20,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,083702,S,012402,F,0.4771212547196624,0.0
15,0,6,9,24,45798.4,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,10000-99999,056001,S,056001,F,4.660850305879222,1.0
15,0,6,9,24,25749.5,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-60,60:690,10000-99999,147301,S,147301,F,4.410768800392774,1.0
14,1,7,7,21,8.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,0-99,003201,S,143802,F,0.9030899869919436,0.0
14,1,7,7,21,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,077001,F,060402,F,0.4771212547196624,0.0
14,1,8,6,20,4.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,012802,S,109802,S,0.6020599913279624,0.0
14,1,8,6,20,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-15,15:735,0-99,028601,F,122002,F,0.3010299956639812,0.0
15,0,3,12,27,2000000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000000+,126501,S,126501,F,6.301029995663981,2.0
15,0,10,5,20,2000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,013701,S,013701,F,3.3010299956639813,1.0
15,0,7,8,23,270487.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,100000-999999,025201,S,025201,F,5.432146397117502,2.0
15,0,10,5,20,110.543,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100-999,007701,S,099901,F,2.043531246619614,1.0
14,1,9,5,19,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,064502,F,013702,F,1.3010299956639813,0.0
14,1,9,5,19,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,066902,S,042802,F,0.0,0.0
14,1,7,7,21,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,049602,S,143902,S,0.0,0.0
15,0,7,8,23,267750.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,047501,S,047501,F,5.427729479503893,2.0
15,0,8,7,22,80000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,043301,S,043301,F,4.903089986991944,1.0
15,0,7,8,23,5468.42,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000-9999,042101,S,042101,F,3.7378618630057874,1.0
14,1,7,7,21,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,091101,F,027102,S,0.0,0.0
15,0,10,5,20,18.6523,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-1,1:749,0-99,125602,S,093302,F,1.2707323919474125,0.0
15,0,7,8,23,7000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,014001,F,014001,S,3.845098040014257,1.0
14,1,9,5,19,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,057401,S,044502,S,0.6989700043360189,0.0
15,0,5,10,25,58969.6,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-15,15:735,10000-99999,058201,S,058201,F,4.770628181900548,2.0
15,0,5,10,25,4405.09,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,1000-9999,043801,S,043801,F,3.6439547858704464,1.0
14,1,8,6,20,4.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,107202,F,044802,F,0.6020599913279624,0.0
15,0,3,12,27,7408200.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000000+,126501,S,126501,F,6.869712698528616,2.0
15,0,7,8,23,790.78,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100-999,041201,S,041201,F,2.898055676828437,1.0
15,0,4,11,26,90000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,144201,S,144201,F,4.954242509439325,2.0
15,0,5,10,25,400000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,041801,F,041801,S,5.6020599913279625,2.0
14,1,10,4,18,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,002601,F,031402,F,0.4771212547196624,0.0
15,0,5,10,25,10000000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,1000000+,040701,F,040701,S,7.0,2.0
14,1,7,7,21,6.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,0-99,034401,S,082302,F,0.7781512503836436,0.0
15,0,8,7,22,4000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,013101,F,125101,F,3.6020599913279625,1.0
14,1,9,5,19,8.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,107002,F,143402,F,0.9030899869919436,0.0
15,0,8,7,22,100.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-7,7:743,100-999,147101,S,147101,F,2.0,1.0
15,0,11,4,19,58.1017,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,0-99,135501,F,085301,F,1.7641888396161165,1.0
15,0,7,8,23,117115.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,086001,S,086001,F,5.068612522741278,1.0
15,0,5,10,25,700000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,100000-999999,082101,F,082101,S,5.845098040014257,2.0
15,0,6,9,24,7000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,053701,S,053701,F,3.845098040014257,1.0
15,0,8,7,22,100000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,003601,S,003601,F,5.0,2.0
15,0,9,6,21,400000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,114401,S,114401,F,5.6020599913279625,2.0
15,0,10,5,20,39.8469,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-1,1:749,0-99,101302,F,073302,S,1.6003945399037092,0.0
15,0,9,6,21,100000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,038701,F,038701,S,5.0,2.0
14,1,8,6,20,10.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,137202,S,128302,F,1.0,0.0
14,1,8,6,20,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,090301,S,108602,S,1.3010299956639813,0.0
15,0,8,7,22,4000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,078701,S,078701,F,3.6020599913279625,1.0
15,0,10,5,20,80.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,070302,F,045202,S,1.9030899869919435,0.0
14,1,9,5,19,50.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,042102,S,068502,F,1.6989700043360187,0.0
15,0,3,12,27,73458.4,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,004801,S,004801,F,4.866041464728871,2.0
15,0,8,7,22,3000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,1000-9999,084701,F,084701,S,3.4771212547196626,1.0
14,1,7,7,21,10.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,007301,S,079102,S,1.0,0.0
15,0,8,7,22,10039.8,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,120901,S,120901,F,4.001725061438331,1.0
15,0,6,9,24,6021.78,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,1000-9999,105801,S,105801,F,3.779724884931088,1.0
15,0,5,10,25,50000000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000000+,124801,S,124801,F,7.698970004336019,2.0
15,0,10,5,20,2000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,015701,F,015701,S,3.3010299956639813,1.0
13,2,6,7,20,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,037402,S,122002,F,0.0,0.0
14,1,6,8,22,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,042001,F,102602,S,0.0,0.0
14,1,8,6,20,4.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,143502,S,029102,F,0.6020599913279624,0.0
14,1,7,7,21,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,030602,S,089101,S,0.0,0.0
13,2,8,5,18,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,143502,F,114102,F,0.4771212547196624,0.0
14,1,9,5,19,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,066701,S,063602,F,0.6989700043360189,0.0
15,0,4,11,26,126296.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,032901,S,032901,F,5.10138959595963,2.0
14,1,8,6,20,10.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,117402,S,022402,F,1.0,0.0
15,0,5,10,25,10000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,121101,F,121101,S,4.0,1.0
15,0,9,6,21,200.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,100-999,114101,S,071101,S,2.3010299956639813,1.0
15,0,10,5,20,200.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,100-999,133402,F,138902,S,2.3010299956639813,1.0
15,0,5,10,25,100000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,100000-999999,138101,F,138101,S,5.0,2.0
15,0,8,7,22,2197810.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-60,60:690,1000000+,128201,S,128201,F,6.341990145085561,2.0
14,1,5,9,23,10.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,061601,F,148402,F,1.0,0.0
14,1,8,6,20,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,014402,S,048102,S,0.3010299956639812,0.0
15,0,10,5,20,20000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,104001,F,104001,S,4.301029995663981,1.0
14,1,7,7,21,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,031602,F,083501,F,0.0,0.0
14,1,6,8,22,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,111802,F,069102,F,0.4771212547196624,0.0
15,0,7,8,23,3323.57,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000-9999,142501,S,142501,F,3.5216048301820977,1.0
14,1,10,4,18,4.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,065401,S,029602,F,0.6020599913279624,0.0
15,0,4,11,26,400000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,007701,F,007701,S,5.6020599913279625,2.0
15,0,8,7,22,2885.73,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,1000-9999,084701,S,084701,F,3.4602556943958787,1.0
14,1,8,6,20,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,140202,S,088502,S,1.3010299956639813,0.0
15,0,8,7,22,16740.1,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,101401,S,101401,F,4.223758048001236,1.0
15,0,6,9,24,14533.9,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,061901,S,061901,F,4.162382167719247,1.0
15,0,6,9,24,8000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,083501,F,083501,S,3.903089986991944,1.0
14,1,7,7,21,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,122502,F,060202,S,0.4771212547196624,0.0
13,2,6,7,20,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,053702,F,143901,S,0.4771212547196624,0.0
14,1,5,9,23,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-15,15:735,0-99,028601,S,059302,S,1.3010299956639813,0.0
15,0,6,9,24,4907930.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,1000000+,026501,S,026501,F,6.6908983599167176,2.0
14,1,8,6,20,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,084301,F,015701,S,0.0,0.0
15,0,7,8,23,6000000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000000+,096101,S,096101,F,6.778151250383644,2.0
14,1,9,5,19,10.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,006801,S,130602,S,1.0,0.0
15,0,6,9,24,124770.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-60,60:690,100000-999999,107901,S,107901,F,5.096110175084596,1.0
15,0,5,10,25,5817.91,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-1,1:749,1000-9999,137202,S,138502,S,3.7647669986563663,1.0
14,1,7,7,21,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,037902,S,001302,F,0.3010299956639812,0.0
15,0,9,6,21,48790.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,10000-99999,135601,S,135601,F,4.6883308181122665,1.0
15,0,6,9,24,30000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,10000-99999,113701,S,113701,F,4.477121254719663,1.0
14,1,6,8,22,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,120602,S,078202,S,0.0,0.0
14,1,12,2,16,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,103001,S,140401,F,0.0,0.0
15,0,10,5,20,1778.76,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-1,1:749,1000-9999,136202,F,064502,S,3.250117354656704,1.0
14,1,9,5,19,4.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,051402,S,037502,F,0.6020599913279624,0.0
15,0,9,6,21,4000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,1000-9999,130701,S,130701,F,3.6020599913279625,1.0
14,1,10,4,18,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,127601,F,089002,S,0.4771212547196624,0.0
15,0,9,6,21,50000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,014101,F,014101,S,4.698970004336019,1.0
14,1,6,8,22,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,019201,S,066301,F,0.4771212547196624,0.0
14,1,6,8,22,9.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,021002,S,070702,S,0.9542425094393248,0.0
13,2,5,8,21,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,0-99,056001,F,114601,S,0.0,0.0
14,1,9,5,19,7.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,017801,F,048302,F,0.8450980400142568,0.0
15,0,7,8,23,452.793,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,100-999,032401,F,064702,S,2.655899704211857,1.0
13,2,7,6,19,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,084402,S,049502,S,0.0,0.0
15,0,8,7,22,694211.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,100000-999999,005601,S,005601,F,5.841491490927805,2.0
15,0,8,7,22,60000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,10000-99999,017701,F,017701,S,4.778151250383644,1.0
15,0,7,8,23,80000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,093601,F,093601,S,4.903089986991944,1.0
14,1,9,5,19,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,072202,F,099602,F,0.0,0.0
15,0,7,8,23,30000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,10000-99999,146201,S,146201,F,4.477121254719663,1.0
15,0,10,5,20,9352.4,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,1000-9999,067401,S,067401,F,3.9709230732262575,1.0
15,0,5,10,25,30884.8,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,10000-99999,082701,S,082701,F,4.489744793331877,1.0
14,1,8,6,20,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,043002,F,139902,F,0.6989700043360189,0.0
14,1,5,9,23,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,084101,F,117801,F,0.6989700043360189,0.0
15,0,6,9,24,19414.8,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,10000-99999,008201,S,008201,F,4.28813292105545,1.0
15,0,6,9,24,145139.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,078801,S,078801,F,5.161784126489922,1.0
